Alta Clinica Codigo Amb;Alta Clinica Nome Amb;Setor - Centro de Custo;Tp Categoria Vl Custo;Tp Categoria Vl Custo (copy);Vl Categoria Vl Custo;Vl Faturado Amb;Cd Cen Cus;Cd Setor;Cd Setor Grupo;Dt Competencia;Nm Nivel2 Setor;Nm Nivel3 Setor;Nm Nivel4 Setor;Nm Setor;Nm Setor Grupo;Qt Pessoal Medico Rateio;Qt Pessoal Naomedico Rateio
;;3902 - CONSELHO DIRETOR;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.01.00;3902;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.01.00;3902;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;17769;;05.40.01.01.00;3902;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.01.00;3902;6812;01/05/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;RATEIO ABSORVIDO;vl_absorvido_total;6626.3496;;05.40.01.01.00;3902;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;GERAIS;vl_gerais_total;167;;05.40.01.01.00;3902;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.40.01.01.00;3902;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.01.00;3902;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.01.00;3902;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.01.00;3902;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;17769;;05.40.01.01.00;3902;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.01.00;3902;6812;01/06/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;RATEIO ABSORVIDO;vl_absorvido_total;5933.9506;;05.40.01.01.00;3902;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;GERAIS;vl_gerais_total;144;;05.40.01.01.00;3902;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.40.01.01.00;3902;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.01.00;3902;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.01.00;3902;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.01.00;3902;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;17769;;05.40.01.01.00;3902;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.01.00;3902;6812;01/07/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;RATEIO ABSORVIDO;vl_absorvido_total;5675.9455;;05.40.01.01.00;3902;6812;01/08/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;GERAIS;vl_gerais_total;218;;05.40.01.01.00;3902;6812;01/08/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.40.01.01.00;3902;6812;01/08/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.01.00;3902;6812;01/08/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.01.00;3902;6812;01/08/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.01.00;3902;6812;01/08/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;17769;;05.40.01.01.00;3902;6812;01/08/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.01.00;3902;6812;01/08/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.40.01.01.00;3902;6812;01/09/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;GERAIS;vl_gerais_total;0;;05.40.01.01.00;3902;6812;01/09/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.40.01.01.00;3902;6812;01/09/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.40.01.01.00;3902;6812;01/09/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.40.01.01.00;3902;6812;01/09/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.40.01.01.00;3902;6812;01/09/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.40.01.01.00;3902;6812;01/09/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3902 - CONSELHO DIRETOR;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.40.01.01.00;3902;6812;01/09/2019;UNIDADES ADMINISTRATIVAS;ADMINISTRATIVO;CONSELHO DIRETOR;CONSELHO DIRETOR;ADMINISTRATIVO;0;1
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RATEIO ABSORVIDO;vl_absorvido_total;24266.4955;;05.30.13.04.00;3904;6810;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;GERAIS;vl_gerais_total;2358;;05.30.13.04.00;3904;6810;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;1664;;05.30.13.04.00;3904;6810;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;1022;;05.30.13.04.00;3904;6810;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.13.04.00;3904;6810;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.13.04.00;3904;6810;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;49103;;05.30.13.04.00;3904;6810;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PRESTACAO SERVICOS;vl_prestacao_servico_total;793;;05.30.13.04.00;3904;6810;01/01/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RATEIO ABSORVIDO;vl_absorvido_total;22248.3077;;05.30.13.04.00;3904;6810;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;GERAIS;vl_gerais_total;6976;;05.30.13.04.00;3904;6810;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;2438;;05.30.13.04.00;3904;6810;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;532;;05.30.13.04.00;3904;6810;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;NAO OPERACIONAIS;vl_nao_operacionais_total;942;;05.30.13.04.00;3904;6810;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.13.04.00;3904;6810;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;57120;;05.30.13.04.00;3904;6810;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PRESTACAO SERVICOS;vl_prestacao_servico_total;419;;05.30.13.04.00;3904;6810;01/02/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;16
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RATEIO ABSORVIDO;vl_absorvido_total;24126.453;;05.30.13.04.00;3904;6810;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;GERAIS;vl_gerais_total;6990;;05.30.13.04.00;3904;6810;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;2473;;05.30.13.04.00;3904;6810;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.13.04.00;3904;6810;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;NAO OPERACIONAIS;vl_nao_operacionais_total;1922;;05.30.13.04.00;3904;6810;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.13.04.00;3904;6810;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;52981;;05.30.13.04.00;3904;6810;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PRESTACAO SERVICOS;vl_prestacao_servico_total;89829;;05.30.13.04.00;3904;6810;01/03/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RATEIO ABSORVIDO;vl_absorvido_total;27625.5042;;05.30.13.04.00;3904;6810;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;GERAIS;vl_gerais_total;11775;;05.30.13.04.00;3904;6810;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;2833;;05.30.13.04.00;3904;6810;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;2048;;05.30.13.04.00;3904;6810;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;NAO OPERACIONAIS;vl_nao_operacionais_total;6354;;05.30.13.04.00;3904;6810;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.13.04.00;3904;6810;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;53258;;05.30.13.04.00;3904;6810;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PRESTACAO SERVICOS;vl_prestacao_servico_total;42330;;05.30.13.04.00;3904;6810;01/04/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RATEIO ABSORVIDO;vl_absorvido_total;26958.6308;;05.30.13.04.00;3904;6810;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;GERAIS;vl_gerais_total;8439;;05.30.13.04.00;3904;6810;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;2544;;05.30.13.04.00;3904;6810;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.13.04.00;3904;6810;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;NAO OPERACIONAIS;vl_nao_operacionais_total;7122;;05.30.13.04.00;3904;6810;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.13.04.00;3904;6810;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;53258;;05.30.13.04.00;3904;6810;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
;;3904 - RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;PRESTACAO SERVICOS;vl_prestacao_servico_total;47985;;05.30.13.04.00;3904;6810;01/05/2019;UNIDADES AUXILIARES DE APOIO GERAL;OUTROS AUXILIARES;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;RECEPCAO / AGENDAMENTO SAUDE SUPLEMENTAR;OUTROS AUXILIARES;0;15
